0.4
0.35
0.28
0.19
0.1
0
-0.12
-0.25
-0.39
-0.53
-0.63
-0.7
-0.75
-0.76
-0.74
-0.7
-0.63
-0.56
-0.49
-0.43
-0.38
-0.34
-0.3
-0.28
-0.27
-0.27
-0.28
-0.29
-0.31
-0.34
-0.37
-0.4
-0.42
-0.44
-0.44
-0.43
-0.4
-0.35
-0.29
-0.21
-0.12
-0.02
0.1
0.22
0.33
0.43
0.51
0.57
0.62
0.66
0.7
0.73
0.76
0.78
0.8
0.82
0.83
0.83
0.82
0.8
0.78
0.75
0.72
0.69
0.65
0.61
0.57
0.52
0.48
0.43
0.39
0.35
0.31
0.27
0.24
0.21
0.19
0.17
0.16
0.15
0.14
0.14
0.15
0.16
0.17
0.19
0.21
0.23
0.26
0.29
0.32
0.36
0.4
0.45
0.51
0.58
0.65
0.73
0.8
0.87
0.93
0.98
1.02
1.05
1.08
1.09
1.1
1.09
1.07
1.04
0.99
0.93
0.86
0.78
0.7
0.62
0.54
0.46
0.39
0.32
0.26
0.2
0.14
0.09
0.05
0.01
-0.02
-0.05
-0.07
-0.09
-0.1
-0.11
-0.11
-0.11
-0.11
-0.1
-0.09
-0.08
-0.07
-0.05
-0.03
-0.01
0.01
0.03
0.05
